Index,Dose,Measure,Time
0, 0.5, 2.4589612158117156, 240
1, 0.5, 5.69543042869439, 120
2, 0.5, 8.216980768489613, 60
3, 0.5, 8.775067124009198, 30
4, 0.5, 6.419881553423004, 15
5, 0.5, 0.369718309859155, 1440
6, 0.5, 1.038732394366197, 720
7, 0.5, 1.47887323943662, 480
