Index,Dose,Measure,Time
0, 2.0, 0.3344742053152636, 2880
1, 2.0, 1.022932777488272, 1440
2, 2.0, 4.177475768629495, 300
3, 2.0, 3.311389710600867, 150
4, 2.0, 9.174124681097492, 30
5, 2.0, 21.472194831822947, 6
