Index,Dose,Measure,Time
0, 0.5, 0.334507042253521, 1440
1, 0.5, 0.9964170990857424, 720
2, 0.5, 1.4048678033110953, 480
3, 0.5, 3.362614282184334, 240
4, 7.652419676006217, 120
5, 9.17038578641076, 60
6, 10.079906476021634, 30
7, 9.079379761308306, 15
