Index,Dose,Measure,Time
0, 0.0, 0.10406258505425987, 10080
1, 49.43310657596371, 0.43833946212301034, 10080
2, 99.77324263038548, 1.1598892833547783, 10080
3, 149.2063492063492, 0.760723979411065, 10080
4, 199.09297052154193, 0.4486388850095429, 10080
5, 199.54648526077096, 0.8602056731748992, 10080
6, 149.65986394557822, 1.032600892484719, 10080
7, 149.65986394557822, 1.401602307341895, 10080
8, 99.77324263038548, 4.3208618606571, 10080
9, 99.77324263038548, 2.440582309206534, 10080
10, 49.88662131519275, 1.0122439529164182, 10080
11, 49.43310657596371, 1.3379070893462857, 10080
12, 48.52607709750567, 5.691751681643789, 10080
13, 99.31972789115645, 19.38565041528886, 10080
14, 149.65986394557822, 13.05736586088964, 10080
15, 199.54648526077096, 11.319651899538025, 10080
