Index,Dose,Measure,Time
0, 0.00003395681824611141, 2.400067913636491, 10800
1, 0.00006791363649225057, 4.800135827272982, 10800
2, 0.00010187045473838974, 7.200203740909473, 10800
3, 0.00012450833356913993, 8.800249016667138, 10800
4, 0.00015280568210757073, 10.800305611364195, 10800
5, 0.00018110303064602928, 12.80036220606128, 10800
6, 0.2546931152551006, 1.709386230510205, 10800
7, 0.3074110755822179, 7.814822151164421, 10800
8, 0.25157474744616426, 21.30314949489231, 10800
9, 0.2600922493562353, 23.32018449871245, 10800
10, 0.2702792948300744, 23.340558589660134, 10800
11, 0.37903166473301453, 29.958063329466015, 10800
12, 0.37763943518492316, 51.55527887036983, 10800
13, 0.6004018223492457, 76.40080364469847, 10800
14, 0.5912617787713291, 30.38252355754264, 10800
15, 0.6540083194204701, 25.30801663884091, 10800
16, 0.6219644019355386, 40.443928803871046, 10800
17, 0.6186592716262486, 46.83731854325248, 10800
18, 0.9494439571012194, 26.698887914202416, 10800
19, 0.927004159710235, 120.65400831942041, 10800
