Index,Dose,Measure,Time
0, 0, 0.01175548589341691, 3304.8
1, 0.2518518518518519, 0.034482758620689644, 3304.8
2, 0.5037037037037037, 0.0329153605015674, 3304.8
3, 1, 0.04545454545454543, 3304.8
4, 1.503703703703704, 0.07915360501567399, 3304.8
5, 2.0074074074074075, 0.08150470219435736, 3304.8
6, 0.24105754276827263, 0.023976153447382273, 3304.8
7, 0.48211508553654703, 0.04795230689476426, 3304.8
8, 0.9959630720360009, 0.064400582376493105, 3304.8
9, 1.497931901657787, 0.24644838578030715, 3304.8
10, 2.000132358293901, 0.4008939699767268, 3304.8
11, 2.991165083882069, 1.0528275040534726, 3304.8
12, 0, 0.16410256410256437, 3304.8
13, 0.24731182795698992, 0.30769230769230774, 3304.8
14, 0.49462365591397894, 0.4666666666666667, 3304.8
15, 1, 0.8205128205128204, 3304.8
16, 1.494623655913978, 0.5538461538461539, 3304.8
17, 2, 0.8974358974358974, 3304.8
18, 3.010752688172043, 1.2871794871794873, 3304.8
19, -0.0015355367066394177, 0.16153846153846146, 3304.8
20, 0.24892756166520436, 0.21282051282051285, 3304.8
21, 0.49224919567124903, 0.21538461538461547, 3304.8
22, 0.9940284683630692, 0.22820512820512825, 3304.8
23, 1.4944671931363946, 0.3820512820512821, 3304.8
24, 1.996660817003023, 0.3512820512820513, 3304.8
25, 0, 0.005208333333333144, 3304.8
26, 0.24875621890547261, 0.00, 3304.8
27, 0.49751243781094523, 0.05208333333333314, 3304.8
28, 0.9950248756218905, 0.07812499999999986, 3304.8
29, 1.4925373134328357, 0.21875, 3304.8
30, 1.9900497512437818, 0.6302083333333334, 3304.8
31, 0.009803921568627416, 0.00, 3304.8
32, 0.25490196078431326, 0.00, 3304.8
33, 0.5094362745098042, 0.046875, 3304.8
34, 0.9990196078431368, 0.12499999999999986, 3304.8
35, 1.4993055555555554, 0.08854166666666643, 3304.8
36, 1.9963643790849672, 0.4635416666666664, 3304.8
37, 0, 0.00, 3304.8
38, 0.24757281553398047, 0.00, 3304.8
39, 0.5097087378640777, 0.00, 3304.8
40, 1.004733009708738, 0.010416666666666572, 3304.8
41, 1.499757281553398, 0.020833333333333144, 3304.8
42, 2.0094660194174754, 0.020833333333333144, 3304.8
43, 2.998847087378641, 0.09895833333333314, 3304.8


