Index,Dose,Measure,Time
0, 0.10915680398430283, 0.007449523980250006, 2822.4
1, 0.12127806334199764, 0.007454200392039201, 2822.4
2, 0.23047227862061448, 0.017681512975094238, 2822.4
3, 0.2425841851547308, 0.01676025985261509, 2822.4
4, 0.5055014087690515, 0.04556539767036755, 2822.4
5, 0.5056042898284147, 0.055750622547319495, 2822.4
6, 0.7601600891635848, 0.05677475672916177, 2822.4
7, 1.0150806486183153, 0.09391014274746995, 2822.4
8, 1.0152583522663061, 0.1115028038985687, 2822.4
9, 1.6418414150822076, 0.1432260226728032, 2822.4
10, 1.638633396594793, 0.22563219241875715, 2822.4
11, 2.1922176713807495, 0.23047539622847393, 2822.4
12, 2.19282560491335, 0.2906608159559171, 2822.4
13, 0.049249922391862766, 0.001848081567160209, 2822.4
14, 0.11081716329155267, 0.00746005700670449, 2822.4
15, 0.08620187791534473, 0.007479408646151153, 2822.4
16, 0.20109256131042852, 0.011162670687507315, 2822.4
17, 0.1970480686660674, 0.02248660503707045, 2822.4
18, 0.23395164509093258, 0.01868400788579294, 2822.4
19, 0.5088513592510916, 0.024128269116799217, 2822.4
20, 0.5089577932680484, 0.04488290242338966, 2822.4
21, 0.4968146395152414, 0.07696792062602542, 2822.4
22, 0.6980329864820735, 0.11454557915828423, 2822.4
23, 0.7633737970738711, 0.05600364455876239, 2822.4
24, 1.01778012505997, 0.06523760184808158, 2822.4
25, 1.013909797170629, 0.1105236634266108, 2822.4
26, 0.9978963155284813, 0.187894743207776, 2822.4
27, 1.5267669457871884, 0.11766764365568583, 2822.4
28, 1.638077575884632, 0.22324051265718148, 2822.4
29, 2.192260150539629, 0.2888425703815094, 2822.4
30, 1.9974471962296554, 0.7003164799367846, 2822.4
