Index,Dose,Measure,Time
0, 0.14260249554367377, 0.027692307692307683, 976
1, 0.7130124777183617, 0.03538461538461535, 976
2, 1.2834224598930497, 0.04307692307692301, 976
3, 2.1390374331550817, 0.05230769230769228, 976
4, 2.99465240641711, 0.06153846153846154, 976
5, 3.9928698752228193, 0.0723076923076923, 976
6, 5.133689839572192, 0.08461538461538465, 976
7, 6.131907308377897, 0.0953846153846154, 976
8, 7.272727272727273, 0.10769230769230764, 976
9, 8.270944741532979, 0.1184615384615384, 976
10, 9.269162210338681, 0.12769230769230766, 976
11, 10.409982174688057, 0.14, 976
12, 11.550802139037433, 0.15230769230769226, 976
13, 12.83422459893048, 0.1646153846153846, 976
14, 13.975044563279862, 0.17538461538461536, 976
15, 15.401069518716579, 0.1876923076923077, 976
16, 16.827094474153302, 0.20153846153846144, 976
17, 17.96791443850267, 0.2123076923076923, 976
18, 19.108734402852047, 0.22153846153846146, 976
19, 20.249554367201423, 0.23230769230769233, 976
20, 21.675579322638146, 0.24461538461538457, 976
21, 22.9590017825312, 0.25692307692307687, 976
22, 24.527629233511593, 0.2676923076923077, 976
23, 26.23885918003565, 0.27999999999999997, 976
24, 27.664884135472374, 0.29230769230769227, 976
25, 29.376114081996437, 0.30461538461538457, 976
26, 31.08734402852051, 0.31692307692307686, 976
27, 32.65597147950089, 0.32769230769230767, 976
28, 34.08199643493762, 0.33846153846153837, 976
29, 35.93582887700535, 0.3507692307692308, 976
30, 38.07486631016043, 0.36461538461538456, 976
31, 41.92513368983958, 0.38923076923076916, 976
32, 45.63279857397505, 0.4107692307692307, 976
33, 52.90552584670232, 0.4523076923076923, 976
34, 60.178253119429584, 0.48923076923076925, 976
35, 65.31194295900178, 0.5123076923076922, 976
36, 69.30481283422459, 0.5292307692307692, 976
37, 76.29233511586453, 0.5569230769230769, 976
38, 79.85739750445633, 0.5692307692307692, 976
